campo1,campo2,campo3,clase
-0.8186983146525577,1.1272790102541936,-1.449144097389662,B
-0.760658652284735,1.0786545657465871,-2.5487944922232515,B
-1.0513521714579346,-1.2122835972356634,-0.42487960039307193,B
0.09827302303354468,-1.0083198149492627,-3.996351114654713,B
0.5992908519974851,1.1981481241693879,-0.8285242871259872,B
0.4986937378687122,-0.11670210397056247,-1.3163869670584645,B
1.6475328025482392,-1.4727560157758002,-3.5065533928123296,B
1.4535227535714528,1.7382481044828124,0.6000993372415904,B
-0.42654673368745066,-1.2485499873935453,-2.2956767529982085,B
-0.8252160187785997,0.8849128163162776,0.09520258380276925,B
1.1430940390752349,-0.7977471059246541,-0.530237761383312,B
0.7328930892670988,-0.9724228905576242,-3.7188921852542682,B
-0.7803059537012524,1.626684116391936,-0.25192346939068333,B
1.0462948439633237,-0.23630538168843618,-1.527604130591779,B
-1.9767289953366252,-0.8073997509586963,-0.6695554536923116,B
0.4353134987388527,0.7973258882173131,-0.8306165683100324,B
-0.24519458847224151,-0.5389476439360315,-1.676605000909467,B
-1.3438995596063128,-0.9171118139327068,-3.2824783219901783,B
0.028692532881138044,-1.0410938993448324,-3.923331365785869,B
0.8855179669235991,-0.47842892230973333,-3.9575867864588914,B
-0.4630746412201592,-0.5688896193154176,-3.4179241325103593,B
-0.47543388774090634,-1.4602428356164423,-0.8817834887640146,B
0.7781921104165181,0.7169589386223709,-2.3930160598689043,B
-1.4548404769533443,0.10133663045161678,-2.747929597351377,B
-0.55304723273556,0.9450778022762658,-2.3013682880642596,B
1.0145608131428823,-0.9775967138588637,-1.8623735454465131,B
1.446063113495376,-0.3033414937035972,-3.286598113188283,B
1.6311289105853293,0.3701070460506577,-2.3714108236915674,B
1.3719144519809159,-0.13409530057991415,-3.652833666870618,B
-1.553411346981183,1.5397553743082595,-3.0158969866643432,B
0.7042880507246625,1.0480277676781138,-3.027126325639454,B
0.8388050593803436,-0.5858671301259026,-2.8556762510776226,B
1.9366566791884192,0.4205957483541112,-3.06632051823481,B
2.128067267816087,-0.7920758739257989,-0.42542647682922174,B
-0.18699869879572284,-2.178985692753235,-3.515224057460062,B
0.3554908067067504,0.1349630715428598,-2.608113726483794,B
-0.4189341698068796,-0.7913471697314542,-3.151230374568851,B
0.5947366573471027,1.0828534231817124,-3.1513657942035302,B
0.5539804443189367,1.3037114819496987,-0.4117454010917494,B
1.1502740494405743,0.6909697271805177,-0.18382916640635827,B
0.0032441760490857785,1.5933172847365111,-1.1169248982809026,B
-0.9787797733659316,-1.2624525419401622,-3.9735430414422757,B
-0.961230188290485,-0.9748116070568171,-4.0554816058186605,B
-0.8605675707166904,0.14461972068425033,-3.1486183663243406,B
2.0231666256312515,-0.22898520744784845,-2.196711481987948,B
-0.15945902470624107,1.3710985908045337,-1.1130494363401868,B
-1.3679610634704567,-0.5361572369991245,-3.1028587157152474,B
-0.5999068196096498,0.009523268052634704,-3.6902298623164858,B
-1.4410772076381315,-0.022409281957625815,-2.462431429280606,B
0.8576837897617815,-2.11466495706711,-0.34727421821118076,B
1.1019313413460303,-1.2828746865929208,-1.021166705561157,B
1.0029978532856334,0.973137316793788,-2.025169805978191,B
1.2704669134106623,-1.4767040176243023,-2.8830710640958985,B
0.6365963496050271,-1.7816379743683965,-3.3567969161571227,B
1.5615286956266685,0.7474433866759336,0.19919220288078687,B
0.40673703720749144,-2.5145948604988164,-0.41058962079829886,B
2.3698895650634793,0.273259367904795,-1.2605881263645027,B
-0.6094081177692448,-0.7177451315994228,-3.624610169060701,B
-1.5834799408958595,0.04042806845713054,-0.8541581576624102,B
-1.2513324912869606,-0.16516201068210856,-3.4702220527362426,B
-0.22933088300955595,-1.1398322980401465,-3.293723879877829,B
0.3809887142754893,0.1686268812693532,-3.823744666620081,B
-0.2753980491784429,1.1101463157075009,-0.7595965717565596,B
-0.4217996813483782,-1.5061373318635827,-1.410459281907349,B
-0.34115004711821695,1.1277504969243872,-1.8750793575388536,B
2.049536591285425,0.25716066839977403,-2.3741092958174335,B
0.3388790302308544,-1.711787699765095,-3.6493655281605593,B
0.5234549238627273,-1.9807302598608705,-1.412589707182636,B
0.16846170072091904,-1.7680624865776369,-1.4454825384528238,B
1.904689149877591,-1.0319481050184809,-0.6992267909282766,B
-1.0453150137167722,0.1241997587129644,-2.66749558296035,B
0.4083726498435265,-1.9760122352600478,-0.632862375321924,B
-1.0883519750876092,0.08357365811479633,-1.1613277570234626,B
1.7529732141592143,-1.1898367507306196,-3.917907544152151,B
1.6821368384733086,1.0563317694476777,-3.31498846987482,B
-0.6163262999586925,-2.1607762527451007,-3.137167414840231,B
2.475286324928338,-2.235506241929779,-2.9582473333035626,B
-0.44072586804357883,-1.488948231931809,-2.866016751885957,B
2.1364706423462714,0.7807749239543273,-2.667391951860486,B
1.5868039871201884,-0.05038621815011002,-3.386427743954024,B
2.3224334669798337,-1.3505657082626796,-2.246552378861454,B
1.003652521991214,0.9268944546070341,-2.9625429994589103,B
-0.3945969530848481,0.5738618204662016,-0.8175726771304337,B
2.0414276772997697,0.8804056798702633,-0.27326970201178513,B
0.9641941241282395,-0.8457119591051949,-0.18920456871183422,B
1.7618871325153997,-0.805544392375571,-2.1420459940665673,B
2.639749360942255,-0.20591263413269623,-1.6680101890023846,B
-1.0103675793164308,-1.681939639074535,-3.5611339986220463,B
-0.9889670238638102,-0.439195892607831,-3.910389000660004,B
1.6595200681698565,-0.17457036497788758,-3.750582308187586,B
1.6287238705894638,-2.604082494493849,-1.8017099516481219,B
-0.47213253730884563,-0.7768424796775952,-1.0564924549653476,B
1.6530916152373696,0.19483337033710013,-3.2287336423669584,B
-0.739086148955828,-1.2786560333506656,-0.5111779327366501,B
1.9986468466275296,-1.8870934119408362,-3.3290065196915695,B
2.281035707285667,-2.6169163851378667,-0.4522541578818453,B
1.5934637675456111,-2.2169955790574853,-1.2686162263802219,B
-0.673176717383579,-1.223523586050955,-0.27467890936885375,B
0.6556159622014797,-2.3692449345306783,-3.8149490779629955,B
2.1069727217296474,-1.1508215849652808,-0.5979581000575291,B
-0.5252271031271913,0.19216316721714088,-3.286745689549988,B
1.4845092349059055,-1.0261361225145538,-3.7358464973224623,B
0.34606462477880284,-0.4628212525078572,-3.2815816250390757,B
-1.0120976907219195,-0.8216018330706145,-1.3606783224566277,B
-0.9269065960444518,0.31155458390917,-3.6572992077732014,B
1.6018641877806878,0.2097094501991723,-1.6263485620135345,B
0.2085855039474389,-0.27430653210273936,-3.6947009169219234,B
1.0299223500314754,-0.20941900011076076,-3.2108127194696454,B
2.0086031606845607,-0.2516385158530734,-0.6469805603184073,B
1.1247460878395925,-2.9021710723971683,-3.300641446826892,B
0.34537693535314795,-0.027112402906937838,-1.055609716136145,B
-0.7357130691977631,-1.0834472251392988,-3.6299261898499076,B
1.3199898630940046,-0.18629719763117025,-1.4918070203835674,B
0.9475639876408666,0.42984216319349455,-2.6311139479426737,B
1.0373058178639873,-1.1367061184385565,-0.6753557562191079,B
2.085664632081921,-1.8458944920726381,-2.4545443996736394,B
-0.6127685894356221,-2.6029683063061517,-3.12725273826873,B
2.210082453717633,-0.0825483091943946,-3.4048090686626913,B
0.6032616299115232,0.45018112627350027,-1.2855226646571674,B
1.8743667870361094,-2.5306759481318495,-2.229588408970608,B
1.0088088550854404,-3.0794696925563927,-1.6556094549416072,B
-0.44620128593289987,-1.21234950078739,-0.638377914155221,B
2.9188574979793422,-0.4618605460702736,-1.1703831385920842,B
3.0172066007573877,-0.45757288762502,-0.4384422432192441,B
1.2287530997047682,-3.0541320881034055,-1.4482448407709088,B
-0.38691359603579967,-2.0936561034721457,-2.963025661882976,B
0.014512257673582774,-1.9363544933109584,-1.5160409602692093,B
1.199993173657862,-2.6892583646617703,-3.9343877124614894,B
-0.7530012983430314,-3.5477413932738977,-1.0201300097828456,B
0.01613383679967928,0.1380503128849293,-1.943487144240048,B
3.0888412793367954,-1.328974965867856,-3.525100406704797,B
2.8715222637427082,-3.0298963130067373,-2.3707018853846256,B
0.9322877305214949,-2.5094511662377,-3.3404954192893923,B
1.6940895377338947,-2.874565191677729,-1.676812136715054,B
-0.6051356385224804,-3.27902692961781,-0.2743866393403227,B
2.5253997085005038,-3.1617197918767572,-3.2866752248542213,B
1.6817803097551098,-0.21459184771204187,-2.5728741548762812,B
0.06472159311038173,-3.6370419018579705,-1.791251526875274,B
-0.3730457563376741,-0.5467189476950942,-0.1784274128062031,B
1.0743818309312152,-3.335282889395708,-0.8952256540388324,B
2.559887314572657,-3.5331934367909112,-3.5741968616495843,B
-0.13669744197285105,-2.393732528976943,-1.4078095781900744,B
1.6574486322136797,-3.657664703034868,-3.235397671696708,B
2.355414978347331,-0.030521636350755443,-1.4825353759277333,B
1.4648293442487943,-2.9119198647999656,-3.5822855781431273,B
0.047379113296923236,-2.2594785915635436,-2.761307805494827,B
-0.5570932475722596,-2.5231169217367975,-2.9703439802693348,B
1.8427416701268742,-2.913025462418251,-1.3605457414945583,B
0.1362611484251648,-1.3130921514356273,-3.2776314306474497,B
0.2677961870718071,-0.2036944950296915,-0.13432351772586815,B
3.2985021297225208,-3.134687040920761,0.042620778500655376,B
1.9752321249333988,-3.488170297841471,-3.4757448988788493,B
1.8558848689488796,-2.1306270870229147,-0.3677178834381567,B
1.9733597633691038,-3.6655844323761233,-2.7935675414595336,B
0.8705961731958505,-1.0106625458482998,-1.3832635996271443,B
0.6785901731236677,-0.6908363600842673,-3.5548527978353883,B
2.9381099418001635,-0.9643562356202615,-1.0800131510394873,B
1.7675983184161321,-2.36807514301373,-1.9386247210528795,B
0.7081755221778292,-2.7367362309283463,-1.8690474301641564,B
3.268035194532669,-2.7881487819735287,-1.7131468028997823,B
2.1573450535809195,-2.638426299716074,-0.5167125811735276,B
1.288974819546838,-1.7921683939525432,-1.2765056676245354,B
0.2678048840284988,-1.6947358686692198,-0.3051170174826159,B
3.358279846666517,-1.6212293407272549,-2.010803997795935,B
2.6935652742811165,-1.252491341135805,-0.09990049158067782,B
1.6206815755936739,-2.6610318494547234,-0.5454744456202612,B
1.7210910385222493,-3.5244149135036333,-3.9683102301863418,B
0.7296810987652753,-4.214707053180254,-1.4090556951846867,B
2.0461054473452713,-1.901039167274928,-2.933881341820315,B
0.1558447030629706,-1.8776366417055184,-1.2303079542365638,B
-0.04240413830983103,-3.648361140611791,-1.6885352284643749,B
1.4801844842730771,-3.7830526052367306,-3.9843026442650844,B
3.089115483598984,-3.2446794063761226,-1.4932386295479843,B
0.5736048313408402,-3.8466238387634144,-3.825844790448956,B
1.1180026801422933,-4.162508414812602,-0.5263164215197902,B
2.6268978388635227,-1.739310463636635,-1.6052979312288533,B
1.0038542075885712,-0.8671535332384943,-2.5798190899730704,B
0.17538564317093286,-4.025497738442282,-3.329482209183968,B
1.0946351665811385,-1.1639561780833638,-2.703449601779918,B
1.3379688005535257,-3.8074521492523834,-3.004384484730944,B
2.2560084722888902,-1.5417818797662295,-1.2486819723047802,B
3.4901505599997655,-2.946337471989766,-3.1355833446801076,B
2.332397408958614,-0.9362612134075032,-0.5771849767250936,B
2.2124782733983466,-1.5317995396065704,-0.08141565953440155,B
-0.2568733759513253,-4.02582959070711,-2.217641718095919,B
0.9996014450555335,-4.2243580235906855,-2.9602150057187697,B
3.216566365134938,-2.154103669887261,-3.298267134465066,B
3.273188046703851,-2.7065235947475883,-0.752606093966957,B
3.644554908223664,-1.4307066847043965,-1.9684642869295428,B
2.356748407960878,-2.0734781720000153,-1.670215033328903,B
0.12271853626543772,-4.084865599066946,-2.398103352289087,B
0.5297119480976433,-0.896408978220935,-0.3315133104172463,B
1.2981284387434906,-4.311146163499579,-0.49385693425264643,B
0.40178307781071343,-1.8873336738640245,-1.0682844600912493,B
2.02523553904753,-4.597069012056023,-0.2847637546848274,B
2.4103151197744928,-4.078324497640875,-2.535513063229783,B
2.5076754667819143,-2.087858662360115,-0.7542369096797219,B
3.603461919266464,-0.9322111964783208,-3.233289913200106,B
3.5242838254562208,-3.754695896323062,-3.249311906183027,B
2.2262385473886543,-1.931716206511338,-0.7985396045484325,B
0.9863598034733978,-0.9449607275821861,-1.051287274437465,B
1.6945402611287812,-3.2978045313510895,-0.37661292229958576,B
2.5929462032473265,-2.4741468867974596,-2.9005398000477913,B
2.933324456947761,-3.2504742438881244,0.05140539020145507,B
2.6820519638983766,-3.0327075649088475,-2.2501382376510044,B
2.554486356774077,-2.716035230592461,-2.282786225699119,B
3.389093065688292,-1.4913765535360257,-1.0282274734365866,B
0.8080526190742132,-4.315353003910244,-3.6453059076938543,B
0.62895017340418,-4.3461422492708515,-1.0051836178685454,B
0.05147174537362398,-3.1870145418083524,-3.104806742347308,B
3.5729883020374427,-2.94941543085092,0.5650022816834648,B
1.5047221355188363,-3.88374106594692,-1.272973786253444,B
0.246078902244935,-4.467470921117036,-1.4172548942411725,B
1.8019316967157337,-3.705919494984121,-3.364213272483166,B
1.4227798592284873,-3.1250500354079738,-0.8137147585346107,B
0.8450778393540919,-4.052801875133569,-2.4879980158027855,B
3.6960236047197257,-1.803976915758509,-2.23346487997003,B
2.0578952103136636,-1.7216540505716402,-1.038777283512601,B
1.6662898260744328,-3.147915035195435,-3.6521981991161616,B
2.6090596198111147,-1.716299773176475,-1.4235250381456277,B
1.3740079271749917,-4.027184123193951,-3.8948448959564113,B
3.484385167040776,-1.94572133728628,-2.113534365092027,B
1.0779690217498104,-3.414452856152327,-3.640517726076655,B
1.6630501418955057,-3.909745448607572,-3.5901986043309395,B
0.8809255751428462,-3.078310084579689,-3.3483740616890425,B
2.00441886726534,-3.382114794284157,-1.1149548445696889,B
2.4111354051799467,-1.423736955900969,-2.652105718357663,B
1.942719909441613,-1.184214716220342,-1.7111869315069983,B
2.3296329125033752,-4.243404521380981,-0.6498590504659059,B
2.77968243720645,-4.637364341555525,-3.2500566613772017,B
0.564373041461252,-2.3541982188653403,-0.32522874242484257,B
3.7477990047604104,-2.550282195196046,-1.352694923068333,B
1.7552194036645048,-4.626122761580881,-0.9420330082936528,B
2.3077634284360897,-1.8761104437422778,-0.2657538058276856,B
0.2266611155658862,-2.4180598556015,-2.731261636561606,B
1.8591520610440666,-4.530494502938025,-2.206068611546816,B
1.543037210149874,-3.3142554673697693,-0.9218846695222616,B
1.9080347418212638,-3.76470079113809,-0.8936241003036343,B
3.666780123497469,-3.7360503168856622,-3.0970820329781765,B
2.5003883079319937,-5.03885269218847,-3.4505659233480213,B
1.1026531875194965,-3.9499556998965857,-2.744438320291146,B
1.3688917959800229,-2.9077404007559498,-3.2034245766491116,B
0.7426513233948939,-4.249532248814546,-2.6175781327844625,B
0.9349298421166554,-2.3887970618819048,-2.2334391897275183,B
1.5477834653029836,-3.696418148648833,-3.4452943245592693,B
2.7615328722067,-2.2551906633578365,-2.6706543179951883,B
2.6567666997361754,-3.5763410133714095,-2.152075956998807,B
2.974533516529976,-4.626916791726519,-1.938909121142772,B
1.1343924970784207,-2.720797992526927,-2.9205426664433345,B
3.555297095216876,-3.48989116675735,-1.8634751975120794,B
4.024616831760538,-2.4593382146483216,-2.765653353898866,B
2.3104211983368264,-4.992721914091408,-1.6120995541554808,B
2.997942325881983,-4.597439167479213,-0.6169321090620801,B
3.3595160686317302,-3.0448532587770747,-3.034402042074693,B
4.058287658544264,-2.305851823402378,0.4567779508556855,B
2.5216285032796244,-3.0422964245429593,-2.4545396271668536,B
4.208598452765674,-4.469758918992335,-2.084247670387873,B
2.528111208189377,-2.4672723213036307,-3.6383843238283307,B
4.223304229906584,-5.158209369005148,-2.145913893324867,B
3.139167862362112,-3.3401233529859686,-3.19296116516301,B
0.6998574623510638,-3.760735126102679,-2.9119104084842613,B
2.4403563378162842,-2.866523676145823,-3.8175834299433373,B
4.340953738497097,-5.652798856501217,-0.22794805581924527,B
4.255383843970019,-4.367931947280409,0.44101907228103254,B
2.0278315679382213,-2.9352793766849197,-1.8872596755562139,B
4.234940708284727,-4.398299522416185,0.9895900713454759,B
4.169755538136028,-3.010470016717916,0.7125882540222754,B
3.282666167403525,-2.042750772698209,0.17061184855381484,B
2.2763428748325016,-5.598681155750247,-3.2458603413180764,B
1.383180609297853,-3.9664710613790035,-3.3771340754339927,B
3.4376516425205295,-5.032994221981021,-0.036659894294410744,B
1.6617541958737467,-4.613394283253864,-4.016219818834457,B
0.5918457500335323,-4.66804346278938,-1.7232037025300309,B
4.099442309601556,-3.6027442247959782,0.650136262729708,B
0.8781637170163168,-2.83038730855526,-1.655087785198988,B
0.7804545242097145,-3.065820987533907,-3.597522609059119,B
4.338133494752695,-2.7176434707816073,-1.6920390847352103,B
2.065979831323228,-4.736351369260671,-0.37744128877291905,B
2.8204442892922885,-4.71912198817074,-1.6107245631717264,B
3.7661611724774366,-3.091959491239097,-0.8357081824428514,B
2.873734048786528,-3.894467997076076,-1.3571735294598644,B
3.639944701458076,-3.90608704283968,0.018119465719844463,B
4.159558408182121,-5.670797347220754,-2.789411999072585,B
2.779910737613996,-5.387372722435217,-3.766395246596187,B
3.7718674120790783,-4.181719527777788,-2.64303951811331,B
0.8141297018099407,-2.8252511795873745,-2.0347122953230254,B
1.824655996371876,-2.0814285103395274,-3.300218348767162,B
1.2359186975594052,-2.784897175046241,-1.1256494640094643,B
1.5312380171859807,-2.5236662244066124,-3.611367618708677,B
3.4561244500157495,-3.729320638311294,-2.664369303380822,B
2.9443744677806714,-3.2770985180207304,-0.9355113506247497,B
3.2532942471517274,-2.984338859427598,-0.37316053460182363,B
1.7165636558247477,-6.097325505534048,-2.40853774857699,B
4.702896546036108,-4.49094355252732,0.24258324486155125,B
2.5700971414189118,-5.442229926460121,-3.1205743753866177,B
4.375942917375438,-5.096914549504234,-2.447100991094455,B
1.8072041182533969,-5.490585291833013,-3.0888241684255666,B
2.473601787835491,-3.8986434402767984,-0.8169703177076233,B
2.1550182778332116,-5.791172866396151,-3.219660729738572,B
4.108011373370036,-5.323564325781861,-2.24966272109236,B
2.811931780559656,-5.814335941767132,-0.7734976976788426,B
4.563527039707811,-5.626437876004059,-2.120700179655911,B
1.8672205731104965,-6.268145086423955,-2.4961589085181304,B
3.5669212050341557,-3.2361332977479162,0.26180425663143847,B
3.4513512130724684,-5.4665720272716385,-3.577648353695548,B
3.595380927355946,-3.475486564806643,-2.022019927909022,B
1.8800840168435902,-5.292459653278377,-3.0694706875295372,B
1.8261320151223543,-4.8397573328720505,-1.7177962693979212,B
1.470564530705646,-5.006239570228528,-1.35695958507003,B
1.9896363842246805,-4.531338529343309,-3.9715609513963703,B
3.1658399942162805,-4.990930652087011,-2.247228922084558,B
2.0203628627222097,-5.959369902586708,-4.48346984668532,B
2.834036514250749,-2.8900160104721437,-2.5060787435192595,B
1.2357514835722134,-6.079982385687877,-1.3714903233051623,B
1.0452813079140268,-5.475107184399153,-4.428400271217978,B
4.434724564997089,-2.8170294208541646,-1.5365695106186177,B
1.6209615225154503,-5.932212005488589,-2.9019103604120926,B
